dataset_title,id,image_filename,organ,disease_state,oncotree_code,species,patient,st_technology,data_publication_date,license,study_link,download_page_link1,inter_spot_dist,spot_diameter,spots_under_tissue,preservation_method,nb_genes,treatment_comment,pixel_size_um_embedded,pixel_size_um_estimated,magnification,fullres_px_width,fullres_px_height,tissue,disease_comment,subseries,hest_version_added,species_group,_technology_clean
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI638,NCBI638.tif,Brain,Cancer,EPM,Homo sapiens,Patient 812,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,3060,,36601,,0.000799882,0.79943056878174,20x,9915,10151,Brain,PFA,surgically resected tumor 812,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI637,NCBI637.tif,Brain,Cancer,EPM,Homo sapiens,Patient 459,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,2705,,36601,,0.47142899288241,0.471085219018594,40x,17546,17209,Brain,PFA,surgically resected tumor 459_2,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI636,NCBI636.tif,Brain,Cancer,EPM,Homo sapiens,Patient 723,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,1616,,36601,,0.00079962,0.797143708252863,20x,9909,10157,Brain,PFA,surgically resected tumor 723_2,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI635,NCBI635.tif,Brain,Cancer,EPM,Homo sapiens,Patient 821,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,3027,,36601,,0.000799546,0.798443341437183,20x,9913,10152,Brain,PFA,surgically resected tumor 821,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI634,NCBI634.tif,Brain,Cancer,EPM,Homo sapiens,Patient 848,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,1842,,36601,,0.000616465,0.614216341593806,20x,12838,13152,Brain,PFA,surgically resected tumor 848,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI633,NCBI633.tif,Brain,Cancer,EPM,Homo sapiens,Patient 1101,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,3153,,36601,,0.000616465,0.614218848874309,20x,12838,13152,Brain,PFA,surgically resected tumor 1101,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI632,NCBI632.tif,Brain,Cancer,EPM,Homo sapiens,Patient 1269,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,2743,,36601,,0.000799707,0.799195283150488,20x,9911,10154,Brain,PFA,surgically resected tumor 1269,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI631,NCBI631.tif,Brain,Cancer,EPM,Homo sapiens,Patient 928,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,2051,,36601,,0.000799421,0.79836470031225,20x,9913,10153,Brain,PFA,surgically resected tumor 928,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI630,NCBI630.tif,Brain,Cancer,EPM,Homo sapiens,Patient 1239,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,2961,,36601,,0.000616465,0.614913511427056,20x,12838,13152,Brain,PFA,surgically resected tumor 1239,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI629,NCBI629.tif,Brain,Cancer,EPM,Homo sapiens,Patient 1513,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,3620,,36601,,0.000799645,0.798127320381795,20x,9911,10156,Brain,PFA,surgically resected tumor 1513,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI628,NCBI628.tif,Brain,Cancer,EPM,Homo sapiens,Patient 928,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,1262,,36601,,0.000800043,0.797534475822978,20x,9913,10152,Brain,PFA,surgically resected tumor 928_2,v1_0_0,Human,Visium
mousemodel_Heptablastoma spatial transcriptomics,NCBI627,NCBI627.tif,Liver,Cancer,LIHB,Mus musculus,,Visium,9-Jun-23,,https://www.nature.com/articles/s41467-023-39717-6,                                            ,100.0,55.0,4992,,31053,,,0.890600251,20x,9897,10000,Liver,,NEJ146-A,v1_0_0,Animal,Visium
mousemodel_Heptablastoma spatial transcriptomics,NCBI626,NCBI626.tif,Liver,Cancer,LIHB,Mus musculus,,Visium,9-Jun-23,,https://www.nature.com/articles/s41467-023-39717-6,                                            ,100.0,55.0,4992,,31053,,,0.922877910648014,20x,9560,10000,Liver,,NEJ146-B,v1_0_0,Animal,Visium
mousemodel_Heptablastoma spatial transcriptomics,NCBI625,NCBI625.tif,Liver,Cancer,LIHB,Mus musculus,,Visium,9-Jun-23,,https://www.nature.com/articles/s41467-023-39717-6,                                            ,100.0,55.0,4992,,31053,,,0.891714532660015,20x,9898,10000,Liver,,NEJ146-C,v1_0_0,Animal,Visium
mousemodel_Heptablastoma spatial transcriptomics,NCBI624,NCBI624.tif,Liver,Cancer,LIHB,Mus musculus,,Visium,9-Jun-23,,https://www.nature.com/articles/s41467-023-39717-6,                                            ,100.0,55.0,4992,,31053,,,0.922899588006172,20x,9560,10000,Liver,,NEJ146-D,v1_0_0,Animal,Visium
mousemodel_Heptablastoma spatial transcriptomics,NCBI623,NCBI623.tif,Liver,Cancer,LIHB,Mus musculus,,Visium,9-Jun-23,,https://www.nature.com/articles/s41467-023-39717-6,                                            ,100.0,55.0,4992,,31053,,,0.889949916732821,20x,9894,10000,Liver,,NEJ634_A,v1_0_0,Animal,Visium
mousemodel_Heptablastoma spatial transcriptomics,NCBI622,NCBI622.tif,Liver,Cancer,LIHB,Mus musculus,,Visium,9-Jun-23,,https://www.nature.com/articles/s41467-023-39717-6,                                            ,100.0,55.0,4992,,31053,,,0.922182119444054,20x,9550,10000,Liver,,NEJ638_C,v1_0_0,Animal,Visium
mousemodel_Heptablastoma spatial transcriptomics,NCBI621,NCBI621.tif,Liver,Cancer,LIHB,Mus musculus,,Visium,9-Jun-23,,https://www.nature.com/articles/s41467-023-39717-6,                                            ,100.0,55.0,4989,,31053,,,0.890103170893476,20x,9896,10000,Liver,,NEJ723_A,v1_0_0,Animal,Visium
mousemodel_Heptablastoma spatial transcriptomics,NCBI620,NCBI620.tif,Liver,Cancer,LIHB,Mus musculus,,Visium,9-Jun-23,,https://www.nature.com/articles/s41467-023-39717-6,                                            ,100.0,55.0,4992,,31053,,,0.889950813815988,20x,9899,10000,Liver,,NEJ654_D,v1_0_0,Animal,Visium
mousemodel_Heptablastoma spatial transcriptomics,NCBI619,NCBI619.tif,Liver,Cancer,LIHB,Mus musculus,,Visium,9-Jun-23,,https://www.nature.com/articles/s41467-023-39717-6,                                            ,100.0,55.0,4991,,31053,,,0.904298883,20x,10000,9837,Liver,,NEJ677_D,v1_0_0,Animal,Visium
mousemodel_Heptablastoma spatial transcriptomics,NCBI618,NCBI618.tif,Liver,Cancer,LIHB,Mus musculus,,Visium,9-Jun-23,,https://www.nature.com/articles/s41467-023-39717-6,                                            ,100.0,55.0,4992,,31053,,,0.885522363259718,20x,9885,10000,Liver,,NEJ687_C,v1_0_0,Animal,Visium
"A new epithelial cell subpopulation predicts response to surgery, chemotherapy, and immunotherapy in bladder cancer",NCBI603,NCBI603.tif,Bladder,Cancer,BLCA,Homo sapiens,Patient 1,Visium,4-Jun-21,,,                                            ,100.0,55.0,768,,33538,,,0.48770771214772,40x,17496,16208,Bladder,,MIBC_B1204,v1_0_0,Human,Visium
"A new epithelial cell subpopulation predicts response to surgery, chemotherapy, and immunotherapy in bladder cancer",NCBI602,NCBI602.tif,Bladder,Cancer,BLCA,Homo sapiens,Patient 2,Visium,4-Jun-21,,,                                            ,100.0,55.0,1017,,33538,,,0.488292493577156,40x,17496,16208,Bladder,,MIBC_B8,v1_0_0,Human,Visium
"A new epithelial cell subpopulation predicts response to surgery, chemotherapy, and immunotherapy in bladder cancer",NCBI601,NCBI601.tif,Bladder,Cancer,BLCA,Homo sapiens,Patient 3,Visium,4-Jun-21,,,                                            ,100.0,55.0,1469,,33538,,,0.490055282362631,40x,17496,16208,Bladder,,MIBC_B72,v1_0_0,Human,Visium
"A new epithelial cell subpopulation predicts response to surgery, chemotherapy, and immunotherapy in bladder cancer",NCBI600,NCBI600.tif,Bladder,Cancer,BLCA,Homo sapiens,Patient 4,Visium,4-Jun-21,,,                                            ,100.0,55.0,832,,33538,,,0.48762359680931,40x,17170,16208,Bladder,,MIBC_B371,v1_0_0,Human,Visium
Schwann Cells Shape Tumor Cells and Cancer-Associated Fibroblasts in the Pancreatic Ductal Adenocarcinoma Microenvironment [ST],NCBI572,NCBI572.tif,Pancreas,Cancer,PAAD,Homo sapiens,,Visium,30-May-23,,https://www.nature.com/articles/s41467-023-40314-w,                                            ,100.0,55.0,3794,Fresh Frozen,20615,,0.000548714,0.546534883790149,20x,14592,14848,Pancreas,,ST_PDAC-1,v1_0_0,Human,Visium
Schwann Cells Shape Tumor Cells and Cancer-Associated Fibroblasts in the Pancreatic Ductal Adenocarcinoma Microenvironment [ST],NCBI571,NCBI571.tif,Pancreas,Cancer,PAAD,Homo sapiens,,Visium,30-May-23,,https://www.nature.com/articles/s41467-023-40314-w,                                            ,100.0,55.0,2498,Fresh Frozen,20615,,0.000548714,0.546778943313963,20x,14592,14592,Pancreas,,ST_PDAC-2,v1_0_0,Human,Visium
Schwann Cells Shape Tumor Cells and Cancer-Associated Fibroblasts in the Pancreatic Ductal Adenocarcinoma Microenvironment [ST],NCBI570,NCBI570.tif,Pancreas,Cancer,PAAD,Homo sapiens,,Visium,30-May-23,,https://www.nature.com/articles/s41467-023-40314-w,                                            ,100.0,55.0,3216,Fresh Frozen,20615,,0.000548714,0.546163594565309,20x,14592,14336,Pancreas,,ST_PDAC-3,v1_0_0,Human,Visium
Schwann Cells Shape Tumor Cells and Cancer-Associated Fibroblasts in the Pancreatic Ductal Adenocarcinoma Microenvironment [ST],NCBI569,NCBI569.tif,Pancreas,Cancer,PAAD,Homo sapiens,,Visium,30-May-23,,https://www.nature.com/articles/s41467-023-40314-w,                                            ,100.0,55.0,3493,Fresh Frozen,20615,,0.000548714,0.546778943313957,20x,14336,14592,Pancreas,,ST_PDAC-4,v1_0_0,Human,Visium
Spatiotemporally Deciphering the Unknown Role of Persistent HPV Infection in Precancer to Cervical Cancer Progression: Integrating Single-Cell RNA-Sequencing Landscape and Spatial Transcriptomics Atlas [Spatial Transcriptomics],NCBI2,NCBI2.tif,Cervix,Cancer,UNKNOWN,Homo sapiens,,Visium,2-Apr-23,CC BY 4.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10040725/,                                            ,100.0,55.0,1757,,20615,,,0.853226229476359,20x,10322,9666,Cervical tissue,Cancer HPV positive,"CA_HPV, replicate 1, Spatial Transcriptomics",v1_0_0,Human,Visium
Spatiotemporally Deciphering the Unknown Role of Persistent HPV Infection in Precancer to Cervical Cancer Progression: Integrating Single-Cell RNA-Sequencing Landscape and Spatial Transcriptomics Atlas [Spatial Transcriptomics],NCBI1,NCBI1.tif,Cervix,Cancer,UNKNOWN,Homo sapiens,,Visium,2-Apr-23,CC BY 4.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10040725/,                                            ,100.0,55.0,1593,,20615,,,0.882188595008318,20x,10159,9762,Cervical tissue,Cancer HPV positive,"CA_HPV, replicate 2, Spatial Transcriptomics",v1_0_0,Human,Visium
